date,label,GDP,GDP_diff,UNRATE,CPI,CPI_diff,INDPRO,INDPRO_diff,DFF,DFF_diff,DGS10,DGS10_diff,DGS2,DGS2_diff,T10Y2Y,VIX,DTB3,DTB3_diff,NEWS_SENTIMENT,GDP_missing,GDP_diff_missing,UNRATE_missing,CPI_missing,CPI_diff_missing,INDPRO_missing,INDPRO_diff_missing,DFF_missing,DFF_diff_missing,DGS10_missing,DGS10_diff_missing,DGS2_missing,DGS2_diff_missing,T10Y2Y_missing,VIX_missing,DTB3_missing,DTB3_diff_missing,NEWS_SENTIMENT_missing
2011-04-01,0,15557.539,206.09100000000035,9.066666666666666,224.56833333333336,2.5246666666666897,93.94496666666667,0.3881666666666774,0.0946153846153846,-0.0599401709401709,3.2014285714285715,-0.2559907834101382,0.5615873015873016,-0.1321223758320532,2.63984126984127,17.482380952380954,0.0452380952380952,-0.0815360983102918,-0.1579179335999619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,0,15647.68,90.14099999999962,9.0,226.03266666666664,1.4643333333332862,95.03566666666666,1.090699999999984,0.0835869565217391,-0.0110284280936454,2.41421875,-0.7872098214285717,0.27921875,-0.2823685515873016,2.135,30.58359375,0.025,-0.0202380952380952,-0.3444141126845194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,0,15842.259,194.57899999999972,8.633333333333333,227.04733333333337,1.0146666666666988,96.0208,0.9851333333333514,0.0743478260869565,-0.0092391304347825,2.0467213114754097,-0.3674974385245901,0.2636065573770492,-0.0156121926229508,1.7831147540983605,29.93952380952381,0.0147540983606557,-0.0102459016393442,-0.2235658218193313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-01,0,16068.805,226.54600000000028,8.266666666666667,228.326,1.2786666666666804,96.97176666666668,0.950966666666659,0.1041758241758241,0.0298279980888676,2.04,-0.0067213114754096,0.289516129032258,0.0259095716552088,1.750483870967742,18.20403225806452,0.0706451612903225,0.0558910629296668,-0.1016710195472914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,0,16207.115,138.3099999999995,8.2,228.808,0.4819999999999709,97.5877,0.6159333333333308,0.1523076923076923,0.0481318681318681,1.82578125,-0.2142187500000001,0.28953125,1.5120967741977244e-05,1.53625,20.035714285714285,0.08828125,0.0176360887096774,-0.1209968958302032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,0,16319.541,112.42599999999948,8.033333333333333,229.841,1.0330000000000157,97.56826666666666,-0.0194333333333389,0.1443478260869565,-0.0079598662207357,1.6412698412698414,-0.1845114087301584,0.2577777777777778,-0.0317534722222221,1.383492063492063,16.192698412698412,0.1015873015873015,0.0133060515873015,-0.1516763928546266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,0,16420.419,100.87800000000244,7.8,231.36933333333332,1.5283333333333076,98.0357,0.4674333333333464,0.161195652173913,0.0168478260869565,1.707049180327869,0.0657793390580272,0.2675409836065573,0.0097632058287795,1.4395081967213117,16.752903225806453,0.0896721311475409,-0.0119151704397606,-0.0007418984824534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,0,16648.189,227.7699999999968,7.733333333333333,232.29933333333335,0.9300000000000352,98.77346666666666,0.7377666666666585,0.1436666666666666,-0.0175289855072463,1.951,0.2439508196721314,0.2628333333333333,-0.004707650273224,1.6881666666666666,13.527,0.0863333333333333,-0.0033387978142076,-0.0546295282925711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,0,16728.687,80.49800000000323,7.533333333333334,232.045,-0.2543333333333635,99.2267,0.4532333333333298,0.1158241758241758,-0.0278424908424908,1.98625,0.03525,0.27015625,0.0073229166666666,1.71609375,14.83703125,0.0515625,-0.0347708333333333,0.0256882245864819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,0,16953.838,225.150999999998,7.233333333333333,233.3,1.2549999999999957,99.63223333333332,0.4055333333333379,0.0852173913043478,-0.030606784519828,2.7065625,0.7203124999999999,0.3659375,0.09578125,2.340625,14.2796875,0.0321875,-0.019375,0.0635942224737094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
