,GDP_t0,GDP_diff_t0,UNRATE_t0,CPI_t0,CPI_diff_t0,INDPRO_t0,INDPRO_diff_t0,DFF_t0,DFF_diff_t0,DGS10_t0,DGS10_diff_t0,DGS2_t0,DGS2_diff_t0,T10Y2Y_t0,VIX_t0,DTB3_t0,DTB3_diff_t0,NEWS_SENTIMENT_t0,GDP_missing_t0,GDP_diff_missing_t0,UNRATE_missing_t0,CPI_missing_t0,CPI_diff_missing_t0,INDPRO_missing_t0,INDPRO_diff_missing_t0,DFF_missing_t0,DFF_diff_missing_t0,DGS10_missing_t0,DGS10_diff_missing_t0,DGS2_missing_t0,DGS2_diff_missing_t0,T10Y2Y_missing_t0,VIX_missing_t0,DTB3_missing_t0,DTB3_diff_missing_t0,NEWS_SENTIMENT_missing_t0,GDP_t1,GDP_diff_t1,UNRATE_t1,CPI_t1,CPI_diff_t1,INDPRO_t1,INDPRO_diff_t1,DFF_t1,DFF_diff_t1,DGS10_t1,DGS10_diff_t1,DGS2_t1,DGS2_diff_t1,T10Y2Y_t1,VIX_t1,DTB3_t1,DTB3_diff_t1,NEWS_SENTIMENT_t1,GDP_missing_t1,GDP_diff_missing_t1,UNRATE_missing_t1,CPI_missing_t1,CPI_diff_missing_t1,INDPRO_missing_t1,INDPRO_diff_missing_t1,DFF_missing_t1,DFF_diff_missing_t1,DGS10_missing_t1,DGS10_diff_missing_t1,DGS2_missing_t1,DGS2_diff_missing_t1,T10Y2Y_missing_t1,VIX_missing_t1,DTB3_missing_t1,DTB3_diff_missing_t1,NEWS_SENTIMENT_missing_t1,GDP_t2,GDP_diff_t2,UNRATE_t2,CPI_t2,CPI_diff_t2,INDPRO_t2,INDPRO_diff_t2,DFF_t2,DFF_diff_t2,DGS10_t2,DGS10_diff_t2,DGS2_t2,DGS2_diff_t2,T10Y2Y_t2,VIX_t2,DTB3_t2,DTB3_diff_t2,NEWS_SENTIMENT_t2,GDP_missing_t2,GDP_diff_missing_t2,UNRATE_missing_t2,CPI_missing_t2,CPI_diff_missing_t2,INDPRO_missing_t2,INDPRO_diff_missing_t2,DFF_missing_t2,DFF_diff_missing_t2,DGS10_missing_t2,DGS10_diff_missing_t2,DGS2_missing_t2,DGS2_diff_missing_t2,T10Y2Y_missing_t2,VIX_missing_t2,DTB3_missing_t2,DTB3_diff_missing_t2,NEWS_SENTIMENT_missing_t2,GDP_t3,GDP_diff_t3,UNRATE_t3,CPI_t3,CPI_diff_t3,INDPRO_t3,INDPRO_diff_t3,DFF_t3,DFF_diff_t3,DGS10_t3,DGS10_diff_t3,DGS2_t3,DGS2_diff_t3,T10Y2Y_t3,VIX_t3,DTB3_t3,DTB3_diff_t3,NEWS_SENTIMENT_t3,GDP_missing_t3,GDP_diff_missing_t3,UNRATE_missing_t3,CPI_missing_t3,CPI_diff_missing_t3,INDPRO_missing_t3,INDPRO_diff_missing_t3,DFF_missing_t3,DFF_diff_missing_t3,DGS10_missing_t3,DGS10_diff_missing_t3,DGS2_missing_t3,DGS2_diff_missing_t3,T10Y2Y_missing_t3,VIX_missing_t3,DTB3_missing_t3,DTB3_diff_missing_t3,NEWS_SENTIMENT_missing_t3,label
3,-1.1970115552328255,-0.5807420642967489,-0.20269165880334955,-1.4566587754630387,-0.9100282383088176,-1.3966624005976838,0.3584388452243792,-0.5252020596723938,-1.6908071797580722,-0.31050499402740167,-1.6178188470330757,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.44169616236134557,-1.9098776329682763,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1927065737581837,-0.9419547666884471,-0.22303823011803325,-1.4506601374783876,-0.8697188507669584,-1.3807071672559708,-0.011522176231856624,-0.33488018056975855,0.727750968921637,-0.2190790657514481,0.5165470872867721,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.30176874709884943,0.5931788377673887,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1883426702070001,-0.9378502382808194,-0.14165194485929627,-1.4441161687678588,-0.8294094632251335,-1.3752259795806052,-0.23470609001397763,-0.08949516877039496,0.9322940598612145,-0.13425319912905184,0.48119375735669967,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.06711527032786019,0.9748395907086029,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1857692638052513,-1.062576772799117,-0.20269165880334955,-1.4392081922349622,-0.9503376258506511,-1.3339010800395763,0.5290618133817707,-0.28615498167121023,-0.709770427751752,-0.35093572639461956,-1.133840508279631,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.3156774466595555,-0.972084487620314,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,0.0
4,-1.1927065737581837,-0.9419547666884471,-0.22303823011803325,-1.4506601374783876,-0.8697188507669584,-1.3807071672559708,-0.011522176231856624,-0.33488018056975855,0.727750968921637,-0.2190790657514481,0.5165470872867721,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.30176874709884943,0.5931788377673887,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1883426702070001,-0.9378502382808194,-0.14165194485929627,-1.4441161687678588,-0.8294094632251335,-1.3752259795806052,-0.23470609001397763,-0.08949516877039496,0.9322940598612145,-0.13425319912905184,0.48119375735669967,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.06711527032786019,0.9748395907086029,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1857692638052513,-1.062576772799117,-0.20269165880334955,-1.4392081922349622,-0.9503376258506511,-1.3339010800395763,0.5290618133817707,-0.28615498167121023,-0.709770427751752,-0.35093572639461956,-1.133840508279631,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.3156774466595555,-0.972084487620314,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.177550347716889,-0.669308981770687,-0.3044245153767713,-1.4337548849761883,-0.9100282383088091,-1.2562535299039685,1.303035078047298,-0.6099697056862762,-1.1821129421289138,-0.29864002746996343,0.3069454227704708,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.5589461720091097,-0.9507566454686557,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,0.0
5,-1.1883426702070001,-0.9378502382808194,-0.14165194485929627,-1.4441161687678588,-0.8294094632251335,-1.3752259795806052,-0.23470609001397763,-0.08949516877039496,0.9322940598612145,-0.13425319912905184,0.48119375735669967,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.06711527032786019,0.9748395907086029,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1857692638052513,-1.062576772799117,-0.20269165880334955,-1.4392081922349622,-0.9503376258506511,-1.3339010800395763,0.5290618133817707,-0.28615498167121023,-0.709770427751752,-0.35093572639461956,-1.133840508279631,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.3156774466595555,-0.972084487620314,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.177550347716889,-0.669308981770687,-0.3044245153767713,-1.4337548849761883,-0.9100282383088091,-1.2562535299039685,1.303035078047298,-0.6099697056862762,-1.1821129421289138,-0.29864002746996343,0.3069454227704708,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.5589461720091097,-0.9507566454686557,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.170259505304708,-0.7339588548209358,-0.34511765800613975,-1.4293922391691694,-0.9906470133925017,-1.2200670481636897,0.4195709602815448,-0.4066955875692034,0.7758646681038606,-0.2592103603664744,0.23802832900069174,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.45646962487342696,0.44228555349102083,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,0.0
6,-1.1857692638052513,-1.062576772799117,-0.20269165880334955,-1.4392081922349622,-0.9503376258506511,-1.3339010800395763,0.5290618133817707,-0.28615498167121023,-0.709770427751752,-0.35093572639461956,-1.133840508279631,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.3156774466595555,-0.972084487620314,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.177550347716889,-0.669308981770687,-0.3044245153767713,-1.4337548849761883,-0.9100282383088091,-1.2562535299039685,1.303035078047298,-0.6099697056862762,-1.1821129421289138,-0.29864002746996343,0.3069454227704708,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.5589461720091097,-0.9507566454686557,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.170259505304708,-0.7339588548209358,-0.34511765800613975,-1.4293922391691694,-0.9906470133925017,-1.2200670481636897,0.4195709602815448,-0.4066955875692034,0.7758646681038606,-0.2592103603664744,0.23802832900069174,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.45646962487342696,0.44228555349102083,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1653261576020364,-0.8981825986873755,-0.4265039432648772,-1.4239389319103952,-0.9100282383088176,-1.1954830919052741,0.17234108089319622,-0.2878288071655131,0.4623166204661391,-0.20618351189837494,0.310861836342705,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.31795788361933186,0.5874749459411966,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,0.0
7,-1.177550347716889,-0.669308981770687,-0.3044245153767713,-1.4337548849761883,-0.9100282383088091,-1.2562535299039685,1.303035078047298,-0.6099697056862762,-1.1821129421289138,-0.29864002746996343,0.3069454227704708,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.5589461720091097,-0.9507566454686557,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.170259505304708,-0.7339588548209358,-0.34511765800613975,-1.4293922391691694,-0.9906470133925017,-1.2200670481636897,0.4195709602815448,-0.4066955875692034,0.7758646681038606,-0.2592103603664744,0.23802832900069174,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.45646962487342696,0.44228555349102083,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1653261576020364,-0.8981825986873755,-0.4265039432648772,-1.4239389319103952,-0.9100282383088176,-1.1954830919052741,0.17234108089319622,-0.2878288071655131,0.4623166204661391,-0.20618351189837494,0.310861836342705,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.31795788361933186,0.5874749459411966,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1575097058011923,-0.6973447571224421,-0.5485833711529827,-1.4168496324739892,-0.7891000756832743,-1.1274737923992788,1.0976605202065486,-0.1786484003616859,0.4263346358045721,-0.1751046514180994,0.19329710719860782,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.112753083251603,0.8561879352908085,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,0.0
8,-1.170259505304708,-0.7339588548209358,-0.34511765800613975,-1.4293922391691694,-0.9906470133925017,-1.2200670481636897,0.4195709602815448,-0.4066955875692034,0.7758646681038606,-0.2592103603664744,0.23802832900069174,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.45646962487342696,0.44228555349102083,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1653261576020364,-0.8981825986873755,-0.4265039432648772,-1.4239389319103952,-0.9100282383088176,-1.1954830919052741,0.17234108089319622,-0.2878288071655131,0.4623166204661391,-0.20618351189837494,0.310861836342705,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.31795788361933186,0.5874749459411966,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1575097058011923,-0.6973447571224421,-0.5485833711529827,-1.4168496324739892,-0.7891000756832743,-1.1274737923992788,1.0976605202065486,-0.1786484003616859,0.4263346358045721,-0.1751046514180994,0.19329710719860782,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.112753083251603,0.8561879352908085,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1476038649332332,-0.551797327636729,-0.8130887982438789,-1.4059430179564414,-0.5069343628903713,-1.0695754216148328,0.8822140045113019,0.19759951052514668,1.4184106420050278,-0.09236316402180977,0.47002874855102883,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.15291001843907953,1.0997804634399544,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,0.0
9,-1.1653261576020364,-0.8981825986873755,-0.4265039432648772,-1.4239389319103952,-0.9100282383088176,-1.1954830919052741,0.17234108089319622,-0.2878288071655131,0.4623166204661391,-0.20618351189837494,0.310861836342705,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.31795788361933186,0.5874749459411966,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1575097058011923,-0.6973447571224421,-0.5485833711529827,-1.4168496324739892,-0.7891000756832743,-1.1274737923992788,1.0976605202065486,-0.1786484003616859,0.4263346358045721,-0.1751046514180994,0.19329710719860782,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.112753083251603,0.8561879352908085,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1476038649332332,-0.551797327636729,-0.8130887982438789,-1.4059430179564414,-0.5069343628903713,-1.0695754216148328,0.8822140045113019,0.19759951052514668,1.4184106420050278,-0.09236316402180977,0.47002874855102883,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.15291001843907953,1.0997804634399544,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.14018314929352,-0.7249118492996253,-0.8130887982438789,-1.3912190883577518,-0.22476865009745117,-1.0516543482616232,0.030366496169580776,0.5434706385644184,1.3055699670898933,-0.017240620176111877,0.4292177623510001,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.43523669634904993,1.1669196746060018,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,0.0
10,-1.1575097058011923,-0.6973447571224421,-0.5485833711529827,-1.4168496324739892,-0.7891000756832743,-1.1274737923992788,1.0976605202065486,-0.1786484003616859,0.4263346358045721,-0.1751046514180994,0.19329710719860782,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.112753083251603,0.8561879352908085,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1476038649332332,-0.551797327636729,-0.8130887982438789,-1.4059430179564414,-0.5069343628903713,-1.0695754216148328,0.8822140045113019,0.19759951052514668,1.4184106420050278,-0.09236316402180977,0.47002874855102883,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.15291001843907953,1.0997804634399544,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.14018314929352,-0.7249118492996253,-0.8130887982438789,-1.3912190883577518,-0.22476865009745117,-1.0516543482616232,0.030366496169580776,0.5434706385644184,1.3055699670898933,-0.017240620176111877,0.4292177623510001,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.43523669634904993,1.1669196746060018,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.1361154871859858,-0.9584865004824915,-0.8944750835026164,-1.3770404894849397,-0.2650780376393018,-1.0337677084118002,0.029632777385469173,1.2835115823107643,2.76979309627264,0.13169151293951672,0.8245799420446658,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.9802709592052998,2.2253947455343472,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,0.0
11,-1.0916660182684352,-0.7342855127910918,1.58780661688887,-1.2396171465638373,-0.5472437504322134,-1.2727377870704315,-0.8811456896611398,-0.10491650028133398,-0.8692746167725216,0.4338626926646721,1.013168422950095,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.05535723381797866,-0.4501844189324768,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.0798475545629855,-0.41856348337390226,1.343647761112658,-1.2221665633357606,-0.023221712388223698,-1.2262556878177149,0.6389528767278696,0.09430261664788267,0.7608015498956039,0.5207943413441302,0.49247341074963563,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.34860264334307584,1.2109123336802807,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.0692434157290946,-0.5031536951241843,1.2419149045392357,-1.2058066415594388,-0.103840487471925,-1.1840746461697684,0.547304730422839,-0.10687946162350552,-0.7265692928297819,0.43799866740039933,-0.4166735563262454,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.13111618173769998,-0.8468773324640736,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.0572844768999872,-0.40877794678962237,0.8960231921896031,-1.1954453577677684,-0.547243750432222,-1.1243434739096354,0.9212678543378003,-0.2648460569187913,-0.5660366817801411,0.3258388674603448,-0.5739629407211202,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.09435147976130338,-0.8790343831454545,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,0.0
12,-1.0798475545629855,-0.41856348337390226,1.343647761112658,-1.2221665633357606,-0.023221712388223698,-1.2262556878177149,0.6389528767278696,0.09430261664788267,0.7608015498956039,0.5207943413441302,0.49247341074963563,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.34860264334307584,1.2109123336802807,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.0692434157290946,-0.5031536951241843,1.2419149045392357,-1.2058066415594388,-0.103840487471925,-1.1840746461697684,0.547304730422839,-0.10687946162350552,-0.7265692928297819,0.43799866740039933,-0.4166735563262454,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,0.13111618173769998,-0.8468773324640736,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.0572844768999872,-0.40877794678962237,0.8960231921896031,-1.1954453577677684,-0.547243750432222,-1.1243434739096354,0.9212678543378003,-0.2648460569187913,-0.5660366817801411,0.3258388674603448,-0.5739629407211202,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.09435147976130338,-0.8790343831454545,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004201260420152,2.0632844828435215,2.1004201260420152,1.033158134235548,0.0,0.0,1.6598500055174643,-1.0507918349364553,-0.789561722349874,0.7942903356161813,-1.1872653968796076,-0.7084813005995902,-1.0981411429920744,0.2068258637459627,-0.1651832535714838,0.3909795818148921,0.3327239863990357,0.06370296522547421,0.2735010502563428,-0.45888741171964914,-0.10954847123442014,0.18286642679140622,-0.019508153875989538,0.3309485480180197,-1.0076735650080406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47609522856952335,2.0632844828435215,-0.47609522856952335,1.033158134235548,0.0,0.0,1.6598500055174643,0.0
